s,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
1,5,0.551376428,0.492016497,0.474877131,0.473521125,0.473378294,1.828402367,2.301775148,0.366863905,0,0.406578947,0.511842105,0.081578947,0,0.013850707,0.014099532,0.019016947,0.032298504,0.037153447,3,22,19,10.80473373,5.33391688,8,1,87,86,62.95266272,28.58177235,87,6.941,47.867,40.926,22.64749756,11.68445247,15.9994,54.8,1941,1886.2,547.0960947,552.5252806,54.8,1,16,15,10.94674556,5.962186198,16,2,4,2,2.538461538,0.694583523,2,66,160,94,101.6627219,33.76352369,66,0.98,3.44,2.46,2.423964497,0.961927103,3.44,1,2,1,1.828402367,0.284303771,2,0,4,4,2.301775148,1.773047162,4,0,2,2,0.366863905,0.599138686,0,0,0,0,0,0,0,1,6,5,4.49704142,1.541962816,6,0,1,1,0.171597633,0.284303771,0,0,5,5,1.568047337,1.113406393,2,0,8,8,1.467455621,2.396554742,0,0,0,0,0,0,0,1,8,7,3.207100592,1.949301495,2,9.105,22.5702381,13.4652381,13.76758242,4.414279212,9.105,0,1.625,1.625,0.192307692,0.339098771,0,0,0.0000225,0.0000225,0.00000413,0.00000675,0,2,229,227,92.78106509,97.9657575,12
1,5,0.678911172,0.652859863,0.648783216,0.648654393,0.648648711,1.918918919,3.081081081,0.189189189,0,0.369791667,0.59375,0.036458333,0,0.030698678,0.036050314,0.015814853,0.040517756,0.049887355,3,57,54,11.18918919,5.465303141,8,1,87,86,73.81081081,20.09057706,87,6.941,138.90547,131.96447,23.59885519,12.56002649,15.9994,54.8,1941,1886.2,313.4072973,335.4905478,54.8,1,16,15,13.2972973,4.058436815,16,2,6,4,2.432432432,0.631117604,2,66,207,141,89.10810811,29.97808619,66,0.98,3.44,2.46,2.820540541,0.803623083,3.44,1,2,1,1.918918919,0.149013879,2,0,4,4,3.081081081,1.19211103,4,0,2,2,0.189189189,0.337472608,0,0,0,0,0,0,0,1,6,5,5.189189189,1.051862673,6,0,1,1,0.081081081,0.149013879,0,0,3,3,1.783783784,0.674945215,2,0,9,9,0.891891892,1.590942294,0,0,0,0,0,0,0,1,9,8,2.756756757,1.266617969,2,9.105,36.8975,27.7925,13.26186293,5.39268705,9.105,0,1.625,1.625,0.263513514,0.441563185,0,0,0.0000225,0.0000225,0.00000183,0.00000336,0,2,229,227,47.64864865,61.05186267,12
1,5,0.678911172,0.652859863,0.648783216,0.648654393,0.648648711,1.918918919,3.27027027,0.810810811,0,0.31981982,0.545045045,0.135135135,0,-0.022938271,0.038405218,0.04473769,0.048542276,0.054174188,3,32,29,10.81081081,4.913075237,8,1,87,86,78.35135135,12.83272462,87,6.941,72.64,65.699,22.58250569,11.0767056,15.9994,54.8,1211.4,1156.6,247.2362162,249.6469832,54.8,1,16,15,14.37837838,2.305332359,16,2,4,2,2.351351351,0.512783053,2,66,128,62,83.54054054,22.75529584,66,0.98,3.44,2.46,2.872432432,0.736303871,3.44,1,2,1,1.918918919,0.149013879,2,0,4,4,3.27027027,0.946676406,4,0,10,10,0.810810811,1.490138787,0,0,0,0,0,0,0,1,14,13,6,1.297297297,6,0,1,1,0.081081081,0.149013879,0,0,5,5,2.243243243,0.679327977,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.324324324,0.635500365,2,9.105,23.005,13.9,13.22206564,5.341058124,9.105,0,1.625,1.625,0.294567568,0.445831994,0,0,0,0,0,0,0,2,229,227,51,66.48648649,12
1,5,0.597939167,0.535938206,0.510062122,0.505546836,0.504373605,1.714285714,2.016806723,0.302521008,0.117647059,0.412955466,0.48582996,0.072874494,0.028340081,-0.047625266,0.048232186,0.039023639,0.040572443,0.045602268,3,73,70,15.71428571,15.04441777,8,1,87,86,49.5210084,37.79394111,87,6.941,180.94788,174.00688,35.97902462,36.74067755,15.9994,54.8,3290,3235.2,496.2223529,469.4359862,54.8,1,16,15,9.075630252,6.982557729,16,2,6,4,2.764705882,1.208106772,2,66,207,141,110.605042,44.9798743,66,0.98,3.44,2.46,2.266302521,1.183560483,3.44,1,2,1,1.714285714,0.408163265,2,0,4,4,2.016806723,1.999858767,4,0,3,3,0.302521008,0.477932349,0,0,14,14,0.117647059,0.233316856,0,1,19,18,4.151260504,2.113833769,6,0,1,1,0.285714286,0.408163265,0,0,2,2,1.008403361,0.999929384,2,0,9,9,1.798319328,2.841042299,0,0,0,0,0,0,0,1,9,8,3.092436975,2.297295389,2,9.105,36.8975,27.7925,15.88916667,6.841176471,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,112.5294118,101.3741967,12
1,5,0.597830694,0.538980896,0.515411469,0.511634928,0.510749267,1.670212766,2.042553191,0.372340426,0,0.408854167,0.5,0.091145833,0,-0.040798393,0.045064879,0.01993198,0.032922195,0.03856657,3,57,54,15.61702128,14.75871435,8,1,87,86,49.24468085,38.55862381,87,6.941,138.90547,131.96447,35.60162011,35.87409974,15.9994,54.8,2750,2695.2,509.4610638,495.1867813,54.8,1,16,15,9.191489362,6.953372567,16,2,6,4,2.765957447,1.205975555,2,66,207,141,110.3191489,45.26210955,66,0.98,3.44,2.46,2.29212766,1.172295156,3.44,1,2,1,1.670212766,0.442055229,2,0,4,4,2.042553191,1.999094613,4,0,4,4,0.372340426,0.586238117,0,0,0,0,0,0,0,1,6,5,4.085106383,2.052965143,6,0,1,1,0.329787234,0.442055229,0,0,2,2,1.021276596,0.999547306,2,0,9,9,1.755319149,2.763693979,0,0,0,0,0,0,0,1,9,8,3.106382979,2.295156179,2,9.105,36.8975,27.7925,15.94927305,6.98989588,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,112.606383,102.7469443,12
1,6,0.686069872,0.660025409,0.655875162,0.655743546,0.655737768,1.928961749,3.12568306,0.191256831,0,0.367708333,0.595833333,0.036458333,0,0.045074534,0.04510554,0.037212433,0.046156108,0.054215666,3,22,19,10.21857923,3.935202604,8,1,87,86,75.57923497,17.41109021,87,6.941,47.867,40.926,21.04935437,8.627356621,15.9994,54.8,1941,1886.2,320.6060656,349.6820747,54.8,1,16,15,13.55191257,3.685389232,16,2,4,2,2.371584699,0.540117651,2,66,170,104,87.0273224,27.57681627,66,0.98,3.44,2.46,2.852459016,0.770545552,3.44,1,2,1,1.928961749,0.131983636,2,0,4,4,3.12568306,1.146645167,4,0,2,2,0.191256831,0.344889367,0,0,0,0,0,0,0,1,6,5,5.245901639,0.988981457,6,0,1,1,0.071038251,0.131983636,0,0,5,5,1.857923497,0.62946042,2,0,9,9,0.792349727,1.428827376,0,0,0,0,0,0,0,1,9,8,2.721311475,1.190540177,2,9.105,22.5702381,13.4652381,12.7013414,4.716513311,9.105,0,1.625,1.625,0.266393443,0.445444773,0,0,0.0000225,0.0000225,0.00000213,0.00000384,0,2,229,227,46.00546448,59.02535161,12
1,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,1.25,0.75,0,0,0.625,0.375,0,0,0,0,0.313036244,0.357211976,0.400289149,1,7,6,3.5,1.75,3,1,92,91,44,43,1,1.00794,14.0067,12.99876,7.22416,3.39127,6.941,14.01,453.69,439.68,246.11,207.58,453.69,1,15,14,4.5,5.25,1,1,2,1,1.75,0.375,2,31,128,97,89.5,38.5,128,0.98,3.04,2.06,1.8,0.82,0.98,1,2,1,1.25,0.375,1,0,3,3,0.75,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,1.5,1,0,1,1,0.75,0.375,1,0,3,3,0.75,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.5,0.75,1,6.615,16.59333333,9.978333333,13.64260417,3.513802083,16.59333333,0,7.853,7.853,3.5725,3.5725,0,0,0,0,0,0,0,194,229,35,211.5,17.5,229
1,5,0.690036393,0.663708285,0.65948071,0.659346579,0.659340723,1.934065934,3.131868132,0.208791209,0,0.366666667,0.59375,0.039583333,0,0.048449992,0.048449992,0.042357755,0.061719126,0.067902884,3,22,19,10.35164835,4.070522884,8,1,87,86,75.48351648,17.66453327,87,6.941,47.867,40.926,21.34038837,8.941882036,15.9994,54.8,1941,1886.2,330.2487912,367.4980075,54.8,1,16,15,13.51648352,3.76403816,16,2,4,2,2.384615385,0.557903635,2,66,170,104,87.28571429,28.06907378,66,0.98,3.44,2.46,2.860989011,0.763530975,3.44,1,2,1,1.934065934,0.12317353,2,0,4,4,3.131868132,1.144789277,4,0,2,2,0.208791209,0.37169424,0,0,0,0,0,0,0,1,6,5,5.274725275,0.956406231,6,0,1,1,0.065934066,0.12317353,0,0,3,3,1.813186813,0.637604154,2,0,9,9,0.89010989,1.584591233,0,0,0,0,0,0,0,1,9,8,2.769230769,1.247675402,2,9.105,22.5702381,13.4652381,12.71273155,4.757448203,9.105,0,1.625,1.625,0.267857143,0.447409733,0,0,0.0000225,0.0000225,0.0000023,0.00000409,0,2,229,227,44.65934066,57.13078131,12
1,5,0.669283381,0.642587343,0.638433621,0.638303603,0.638297934,1.861702128,3.031914894,0.340425532,0,0.355691057,0.579268293,0.06504065,0,0.032813408,0.034096143,0.038744279,0.042889631,0.046255228,3,24,21,10.21276596,4.205975555,8,1,87,86,73.70212766,19.94341331,87,6.941,51.9961,45.0551,21.08750883,9.204364027,15.9994,54.8,2180,2125.2,345.7096809,380.4409801,54.8,1,16,15,13.21276596,4.128564962,16,2,4,2,2.372340426,0.546627433,2,66,160,94,87.58510638,27.55545496,66,0.98,3.44,2.46,2.807978723,0.806835672,3.44,1,2,1,1.861702128,0.238343142,2,0,4,4,3.031914894,1.235853327,4,0,5,5,0.340425532,0.6084201,0,0,0,0,0,0,0,1,6,5,5.234042553,1.043005885,6,0,1,1,0.138297872,0.238343142,0,0,3,3,1.755319149,0.709597103,2,0,8,8,0.723404255,1.292892712,0,0,0,0,0,0,0,1,8,7,2.617021277,1.097329108,2,9.105,22.5702381,13.4652381,12.54354863,4.50483218,9.105,0,1.625,1.625,0.259308511,0.435858986,0,0,0.0000225,0.0000225,0.00000144,0.00000269,0,2,229,227,52.03191489,67.07220462,12
1,5,0.690036393,0.663708285,0.65948071,0.659346579,0.659340723,1.934065934,3.131868132,0.208791209,0,0.366666667,0.59375,0.039583333,0,0.048449992,0.048449992,0.042357755,0.061719126,0.067902884,3,22,19,10.35164835,4.070522884,8,1,87,86,75.48351648,17.66453327,87,6.941,47.867,40.926,21.34038837,8.941882036,15.9994,54.8,1941,1886.2,330.2487912,367.4980075,54.8,1,16,15,13.51648352,3.76403816,16,2,4,2,2.384615385,0.557903635,2,66,170,104,87.28571429,28.06907378,66,0.98,3.44,2.46,2.860989011,0.763530975,3.44,1,2,1,1.934065934,0.12317353,2,0,4,4,3.131868132,1.144789277,4,0,2,2,0.208791209,0.37169424,0,0,0,0,0,0,0,1,6,5,5.274725275,0.956406231,6,0,1,1,0.065934066,0.12317353,0,0,3,3,1.813186813,0.637604154,2,0,9,9,0.89010989,1.584591233,0,0,0,0,0,0,0,1,9,8,2.769230769,1.247675402,2,9.105,22.5702381,13.4652381,12.71273155,4.757448203,9.105,0,1.625,1.625,0.267857143,0.447409733,0,0,0.0000225,0.0000225,0.0000023,0.00000409,0,2,229,227,44.65934066,57.13078131,12
1,4,0.631342882,0.55871764,0.510355056,0.491828037,0.479239252,1.581395349,2.162790698,0.465116279,0,0.375690608,0.513812155,0.110497238,0,0.013408937,0.028315387,0.048822852,0.055955962,0.066145026,3,32,29,11.23255814,6.892374256,16,1,88,87,50.81395349,41.70470525,88,6.941,72.64,65.699,23.35905316,13.74534683,32.065,317.3,1211.4,894.1,449.0306977,74.81888588,388.36,1,16,15,9.558139535,7.164954029,16,2,4,2,2.627906977,0.525689562,3,105,128,23,115.4651163,10.9161709,105,0.98,2.58,1.6,1.856511628,0.733823688,2.58,1,2,1,1.581395349,0.486749594,2,0,4,4,2.162790698,1.825851812,4,0,10,10,0.465116279,0.886965928,0,0,0,0,0,0,0,1,14,13,4.209302326,2.686857761,6,0,1,1,0.418604651,0.486749594,0,0,4,4,1.325581395,1.109789075,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.744186047,0.623039481,2,16.59333333,25.786875,9.193541667,21.58460963,4.17874295,25.786875,0,2.202,2.202,1.155372093,1.039136831,2.202,0,0,0,0,0,0,2,229,227,139.0232558,83.32720389,70
1,5,0.678911172,0.652859863,0.648783216,0.648654393,0.648648711,1.918918919,3.27027027,0.810810811,0,0.31981982,0.545045045,0.135135135,0,-0.022938271,0.038405218,0.04473769,0.048542276,0.054174188,3,32,29,10.81081081,4.913075237,8,1,87,86,78.35135135,12.83272462,87,6.941,72.64,65.699,22.58250569,11.0767056,15.9994,54.8,1211.4,1156.6,247.2362162,249.6469832,54.8,1,16,15,14.37837838,2.305332359,16,2,4,2,2.351351351,0.512783053,2,66,128,62,83.54054054,22.75529584,66,0.98,3.44,2.46,2.872432432,0.736303871,3.44,1,2,1,1.918918919,0.149013879,2,0,4,4,3.27027027,0.946676406,4,0,10,10,0.810810811,1.490138787,0,0,0,0,0,0,0,1,14,13,6,1.297297297,6,0,1,1,0.081081081,0.149013879,0,0,5,5,2.243243243,0.679327977,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.324324324,0.635500365,2,9.105,23.005,13.9,13.22206564,5.341058124,9.105,0,1.625,1.625,0.294567568,0.445831994,0,0,0,0,0,0,0,2,229,227,51,66.48648649,12
1,3,0.662401321,0.588755043,0.539513696,0.521343581,0.509793107,1.5,1.928571429,0,0,0.4375,0.5625,0,0,0.009158699,0.009158699,0.036144224,0.05997938,0.078101259,3,16,13,9.428571429,6.428571429,3,1,88,87,44.14285714,43.14285714,1,6.941,32.065,25.124,19.42505443,12.48405443,6.941,317.3,453.69,136.39,415.9492857,37.74071429,453.69,1,16,15,8.428571429,7.428571429,1,2,3,1,2.5,0.5,2,105,128,23,116.6428571,11.35714286,128,0.98,2.58,1.6,1.752142857,0.772142857,0.98,1,2,1,1.5,0.5,1,0,4,4,1.928571429,1.928571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,3.428571429,2.428571429,1,0,1,1,0.5,0.5,1,0,3,3,1.071428571,1.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.571428571,0.571428571,1,16.59333333,25.786875,9.193541667,20.96034439,4.367011054,16.59333333,0,2.202,2.202,1.059785714,1.059785714,0,0,0,0,0,0,0,2,229,227,144.6428571,84.35714286,229
1,5,0.651903583,0.615419689,0.607709446,0.607316054,0.60728807,1.927125506,2.429149798,0.502024291,0,0.396666667,0.5,0.103333333,0,0.027190108,0.034049582,0.02847397,0.036541402,0.039875146,3,57,54,16.12145749,11.85998787,8,1,87,86,63.39068826,28.76858332,87,6.941,138.90547,131.96447,35.9819904,28.739424,15.9994,54.8,1941,1886.2,589.0219433,668.5770565,54.8,1,16,15,10.93117409,6.156468718,16,2,6,4,2.86437247,1.175826517,2,66,207,141,105.9089069,48.47235654,66,0.98,3.44,2.46,2.599048583,1.021398482,3.44,1,2,1,1.927125506,0.135127604,2,0,4,4,2.429149798,1.907915226,4,0,2,2,0.502024291,0.69307807,0,0,0,0,0,0,0,1,6,5,4.858299595,1.386680654,6,0,1,1,0.072874494,0.135127604,0,0,2,2,1.214574899,0.953957613,2,0,9,9,2.5951417,3.582766477,0,0,0,0,0,0,0,0,9,9,3.882591093,2.785277582,2,9.105,36.8975,27.7925,14.51197368,6.567174515,9.105,0,0,0,0,0,0,0,0.0000225,0.0000225,0.00000433,0.000007,0,12,229,217,86.0242915,89.90804635,12
1,5,0.678911172,0.652859863,0.648783216,0.648654393,0.648648711,1.918918919,3.108108108,0.432432432,0,0.351485149,0.569306931,0.079207921,0,0.036078912,0.03701697,0.058737633,0.060402382,0.062556692,3,49,46,10.97297297,5.149744339,8,1,87,86,75.48648649,17.37326516,87,6.941,114.818,107.877,22.94784249,11.60989985,15.9994,54.8,1941,1886.2,292.7789189,308.7294083,54.8,1,16,15,13.56756757,3.620160701,16,2,5,3,2.405405405,0.591672754,2,66,160,94,87.35135135,27.6990504,66,0.98,3.44,2.46,2.838918919,0.779780862,3.44,1,2,1,1.918918919,0.149013879,2,0,4,4,3.108108108,1.157048941,4,0,10,10,0.432432432,0.771365961,0,0,0,0,0,0,0,1,13,12,5.459459459,1.108838568,6,0,1,1,0.081081081,0.149013879,0,0,5,5,1.918918919,0.622352082,2,0,8,8,0.648648649,1.19211103,0,0,0,0,0,0,0,1,8,7,2.648648649,1.108838568,2,9.105,24.26,15.155,12.92030888,4.949589899,9.105,0,1.625,1.625,0.263513514,0.441563185,0,0,0.0000225,0.0000225,0.00000183,0.00000336,0,2,229,227,46.16216216,58.64134405,12
1,4,0.623609564,0.572095293,0.556957352,0.555702835,0.555561709,1.222222222,0.555555556,0,0,0.6875,0.3125,0,0,0,0,0.64310205,0.644614607,0.647903374,1,7,6,2.666666667,1.851851852,1,1,92,91,69,30.22222222,92,1.00794,14.0067,12.99876,5.037472222,4.477258025,1.00794,14.01,2348,2333.99,249.5561111,323.8866049,14.01,1,15,14,4,4.666666667,1,1,2,1,1.444444444,0.49382716,1,31,128,97,62.16666667,34.62962963,31,0.98,3.04,2.06,2.06,0.482222222,2.2,1,2,1,1.222222222,0.345679012,1,0,3,3,0.555555556,0.864197531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1.777777778,1.209876543,1,0,1,1,0.777777778,0.345679012,1,0,5,5,0.777777778,1.209876543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1.555555556,0.864197531,1,6.615,16.59333333,9.978333333,10.22233796,4.347024177,6.615,0,7.853,7.853,5.520277778,2.897487654,7.853,0,0,0,0,0,0,166,229,63,200.2222222,12.79012346,194
1,4,0.610557995,0.538461538,0.493816788,0.478056718,0.468500468,1.538461538,2.153846154,0.769230769,0,0.344827586,0.482758621,0.172413793,0,0,0,0.105127947,0.109202392,0.115811273,3,35,32,11.38461538,7.73964497,3,1,95,94,48,43.38461538,1,6.941,79.904,72.963,24.06528938,15.80703636,6.941,265.8,453.69,187.89,403.6184615,46.21988166,453.69,1,17,16,9.076923077,7.455621302,1,2,4,2,2.615384615,0.568047337,2,105,128,23,116.9230769,10.69822485,128,0.98,2.96,1.98,1.840769231,0.794556213,0.98,1,2,1,1.538461538,0.49704142,1,0,5,5,2.153846154,1.98816568,0,0,10,10,0.769230769,1.420118343,0,0,0,0,0,0,0,1,17,16,4.461538462,3.195266272,1,0,1,1,0.461538462,0.49704142,1,0,3,3,1.076923077,1.00591716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.538461538,0.579881657,1,16.59333333,29.48,12.88666667,21.58035485,4.60340448,16.59333333,0,2.202,2.202,1.084,1.000615385,0,0,0,0,0,0,0,2,229,227,137.6923077,84.28402367,229
1,5,0.654813865,0.618968741,0.611414862,0.61102647,0.610998586,1.926680244,2.443991853,0.549898167,0,0.391556291,0.496688742,0.111754967,0,0.03464253,0.038150903,0.031893155,0.036785622,0.039272781,3,57,54,16.00407332,11.68785595,8,1,87,86,63.53564155,28.67335045,87,6.941,138.90547,131.96447,35.66507551,28.24345976,15.9994,54.8,1941,1886.2,591.4008961,675.9179678,54.8,1,16,15,11.0305499,6.072647782,16,2,6,4,2.855397149,1.170726851,2,66,207,141,105.2708758,47.98885022,66,0.98,3.44,2.46,2.610651731,1.013460206,3.44,1,2,1,1.926680244,0.135887938,2,0,4,4,2.443991853,1.901435617,4,0,5,5,0.549898167,0.752610119,0,0,0,0,0,0,0,1,7,6,4.920570265,1.361409651,6,0,1,1,0.073319756,0.135887938,0,0,2,2,1.221995927,0.950717809,2,0,9,9,2.606924644,3.567929451,0,0,0,0,0,0,0,1,9,8,3.902240326,2.750113033,2,9.105,36.8975,27.7925,14.24890108,6.36243136,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,0.00000752,0.000012,0,12,229,217,85.598778,89.93740693,12
1,5,0.682449441,0.656411616,0.652309555,0.652179697,0.652173975,1.923913043,3.119565217,0.391304348,0,0.354,0.574,0.072,0,0.040294126,0.040428608,0.058665048,0.06454571,0.066856725,3,49,46,10.86956522,4.940453686,8,1,87,86,75.7173913,17.09120983,87,6.941,114.818,107.877,22.67097207,11.09574192,15.9994,54.8,1941,1886.2,300.1177174,319.9796314,54.8,1,16,15,13.58695652,3.608223062,16,2,5,3,2.402173913,0.585775047,2,66,160,94,87.22826087,27.68903592,66,0.98,3.44,2.46,2.847717391,0.772542533,3.44,1,2,1,1.923913043,0.140595463,2,0,4,4,3.119565217,1.148393195,4,0,10,10,0.391304348,0.697542533,0,0,0,0,0,0,0,1,13,12,5.434782609,1.066162571,6,0,1,1,0.076086957,0.140595463,0,0,5,5,1.902173913,0.620274102,2,0,8,8,0.695652174,1.270321361,0,0,0,0,0,0,0,1,8,7,2.673913043,1.133742911,2,9.105,24.26,15.155,12.85920549,4.896789765,9.105,0,1.625,1.625,0.264945652,0.443495983,0,0,0.0000225,0.0000225,0.00000196,0.00000358,0,2,229,227,45.4673913,57.82726843,12
1,5,0.682449441,0.656411616,0.652309555,0.652179697,0.652173975,1.923913043,3.293478261,0.869565217,0,0.316071429,0.541071429,0.142857143,0,-0.017299985,0.033091842,0.052671407,0.053518912,0.058923027,3,32,29,10.95652174,5.06710775,8,1,87,86,78.80434783,12.09215501,87,6.941,72.64,65.699,22.91565769,11.45213185,15.9994,54.8,1211.4,1156.6,247.6246739,251.5104442,54.8,1,16,15,14.45652174,2.190453686,16,2,4,2,2.358695652,0.522448015,2,66,128,62,83.29347826,22.55671078,66,0.98,3.44,2.46,2.884891304,0.72405482,3.44,1,2,1,1.923913043,0.140595463,2,0,4,4,3.293478261,0.921550095,4,0,10,10,0.869565217,1.587901701,0,0,0,0,0,0,0,1,14,13,6.086956522,1.376181474,6,0,1,1,0.076086957,0.140595463,0,0,5,5,2.25,0.668478261,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.326086957,0.627126654,2,9.105,23.005,13.9,13.23920549,5.392441939,9.105,0,1.625,1.625,0.29825,0.447375,0,0,0,0,0,0,0,2,229,227,50.0326087,65.27055766,12
1,5,0.678911172,0.652859863,0.648783216,0.648654393,0.648648711,1.918918919,3.081081081,0.324324324,0,0.360406091,0.578680203,0.060913706,0,0.042334342,0.043265877,0.047357089,0.052148043,0.055782728,3,26,23,10.35135135,4.242512783,8,1,87,86,74.94594595,18.24981738,87,6.941,55.845,48.904,21.35397762,9.283718691,15.9994,54.8,1941,1886.2,330.11,361.3135135,54.8,1,16,15,13.43243243,3.839298758,16,2,4,2,2.378378378,0.552227904,2,66,160,94,87.08108108,27.34842951,66,0.98,3.44,2.46,2.84027027,0.778027757,3.44,1,2,1,1.918918919,0.149013879,2,0,4,4,3.081081081,1.19211103,4,0,6,6,0.324324324,0.57852447,0,0,0,0,0,0,0,1,8,7,5.324324324,1.021183346,6,0,1,1,0.081081081,0.149013879,0,0,3,3,1.783783784,0.674945215,2,0,8,8,0.756756757,1.349890431,0,0,0,0,0,0,0,1,8,7,2.621621622,1.069393718,2,9.105,22.5702381,13.4652381,12.5546332,4.573828655,9.105,0,1.625,1.625,0.263513514,0.441563185,0,0,2.1106628,2.1106628,0.057046768,0.111006272,0,2,229,227,48.59459459,62.58582907,12
