formula,source,temperature,target,log_target,family,ChemicalFamily,s,composition,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
Li0.5Sr0.5Cr0.25Ta0.75O3,10.1016/S0378-7753(97)02645-1,25,6.31E-05,-4.200039473,Perovskite,Oxides,1,Li0.5 Sr0.5 Cr0.25 Ta0.75 O3,5,0.636396103,0.60504997,0.60014846,0.600005846,0.600000059,1.85,2.4,0.7,2.1,0.262411348,0.340425532,0.09929078,0.29787234,0.020445681,0.028094397,0.041160842,0.042948485,0.04728877,3,73,70,21.05,19.27,8,1,87,86,62.75,29.1,87,6.941,180.94788,174.00688,48.797727,47.7293378,15.9994,54.8,3290,3235.2,785.749,943.5506,54.8,1,16,15,10.95,6.06,16,2,6,4,3,1.4,2,66,195,129,104.35,46.02,66,0.95,3.44,2.49,2.565,1.05,3.44,1,2,1,1.85,0.255,2,0,4,4,2.4,1.92,4,0,5,5,0.7,1.12,0,0,14,14,2.1,3.57,0,1,19,18,7.05,3.585,6,0,1,1,0.15,0.255,0,0,2,2,1.2,0.96,2,0,7,7,1.3,2.08,0,0,0,0,0,0,0,0,7,7,2.65,1.64,2,9.105,54.23,45.125,15.82283333,8.524683333,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98.4,103.68,12
Li4PS4I,10.1021/acs.chemmater.7b00013,25,6.26E-05,-4.203425667,Argyrodite,Sulphides and Other Anions,1,Li4 P1 S4 I1,4,0.583095189,0.506579702,0.459569049,0.441639656,0.428709426,1.6,2.4,1,0,0.32,0.48,0.2,0,0,0,0.126621712,0.13337579,0.148056409,3,53,50,14.4,9.12,3,1,96,95,53.5,42,1,6.941,126.90447,119.96347,31.3902232,19.6426708,6.941,317.3,453.69,136.39,407.235,37.164,388.36,1,17,16,10,7.2,1,2,5,3,2.8,0.64,2,105,139,34,117.8,12.4,105,0.98,2.66,1.68,1.909,0.7432,0.98,1,2,1,1.6,0.48,1,0,5,5,2.4,1.92,0,0,10,10,1,1.8,0,0,0,0,0,0,0,1,17,16,5,3.2,1,0,1,1,0.4,0.48,0,0,3,3,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.6,0.6,1,16.59333333,43.015,26.42166667,23.51060714,5.721892857,16.59333333,0,2.202,2.202,1.1495,0.9371,0,0,0,0,0,0,0,2,229,227,126.2,82.24,70
Li1.4Sc0.4Hf1.6(PO4)3,10.1016/0167-2738(93)90387-I,25,6.17E-05,-4.209714836,NASICON,Oxides,1,Li1.4 Sc0.4 Hf1.6 P3 O12,5,0.682449441,0.656411616,0.652309555,0.652179697,0.652173975,1.923913043,3.097826087,0.195652174,1.217391304,0.298986486,0.481418919,0.030405405,0.189189189,0.032848018,0.036582518,0.043806121,0.050679456,0.060168199,3,72,69,14.60869565,10.38657845,8,1,87,86,74.5,19.07608696,87,6.941,178.49,171.549,32.51075276,25.92878905,15.9994,54.8,2506,2451.2,379.3405435,443.5443644,54.8,1,16,15,13.36956522,3.962665406,16,2,6,4,2.554347826,0.80741966,2,66,175,109,89.14130435,30.18431002,66,0.98,3.44,2.46,2.817717391,0.811672968,3.44,1,2,1,1.923913043,0.140595463,2,0,4,4,3.097826087,1.176748582,4,0,2,2,0.195652174,0.348771267,0,0,14,14,1.217391304,2.223062382,0,1,18,17,6.434782609,2.011342155,6,0,1,1,0.076086957,0.140595463,0,0,3,3,1.793478261,0.662807183,2,0,9,9,0.891304348,1.588846881,0,0,0,0,0,0,0,1,9,8,2.760869565,1.260396975,2,9.105,22.5702381,13.4652381,13.29431418,5.464322846,9.105,0,1.625,1.625,0.264945652,0.443495983,0,0,6.35E-06,6.35E-06,1.38E-07,2.70E-07,0,2,229,227,46.66304348,59.77670132,12
Li0.1Na0.1La0.6TiO3,10.1016/j.ssi.2008.03.015,34,6.15E-05,-4.211124884,Perovskite,Oxides,1,Li0.1 Na0.1 La0.6 Ti1 O3,5,0.671208487,0.634260266,0.625553433,0.62504196,0.625001065,1.958333333,2.5,0.541666667,0,0.391666667,0.5,0.108333333,0,0.03761345,0.041531145,0.036390053,0.040607597,0.045082227,3,57,54,17,12.08333333,8,1,87,86,65.02083333,27.47395833,87,6.941,138.90547,131.96447,37.95865811,29.36517876,15.9994,54.8,1941,1886.2,604.9283333,703.7144444,54.8,1,16,15,11.25,5.9375,16,2,6,4,2.9375,1.2109375,2,66,207,141,106.5833333,50.72916667,66,0.93,3.44,2.51,2.648125,0.98984375,3.44,1,2,1,1.958333333,0.079861111,2,0,4,4,2.5,1.875,4,0,2,2,0.541666667,0.722222222,0,0,0,0,0,0,0,1,6,5,5,1.25,6,0,1,1,0.041666667,0.079861111,0,0,2,2,1.25,0.9375,2,0,9,9,2.791666667,3.722222222,0,0,0,0,0,0,0,1,9,8,4.083333333,2.861111111,2,9.105,36.8975,27.7925,14.73482639,7.037282986,9.105,0,0,0,0,0,0,0,2.25E-05,2.25E-05,4.69E-06,7.43E-06,0,12,229,217,81.70833333,87.13541667,12
Li1.3Eu0.3Ti1.7(PO4)3,10.1016/0167-2738(94)90299-2,25,6.00E-05,-4.22184875,NASICON,Oxides,1,Li1.3 Eu0.3 Ti1.7 P3 O12,5,0.686156914,0.660027656,0.655875163,0.655743546,0.655737768,1.928961749,3.114754098,0.18579235,0.114754098,0.360940695,0.582822086,0.034764826,0.021472393,0.04017852,0.040840009,0.032665714,0.046831048,0.055304365,3,63,60,10.99453552,5.063095345,8,1,87,86,75.13114754,18.14565977,87,6.941,151.964,145.023,23.00002656,11.46275991,15.9994,54.8,1941,1886.2,318.442459,346.1351787,54.8,1,16,15,13.44262295,3.86455254,16,2,6,4,2.415300546,0.603660904,2,66,198,132,88.02185792,28.88112515,66,0.98,3.44,2.46,2.846857923,0.777891248,3.44,1,2,1,1.928961749,0.131983636,2,0,4,4,3.114754098,1.160978232,4,0,2,2,0.18579235,0.337065902,0,0,7,7,0.114754098,0.225745767,0,1,9,8,5.344262295,0.979844128,6,0,1,1,0.071038251,0.131983636,0,0,3,3,1.803278689,0.650362806,2,0,8,8,0.743169399,1.348263609,0,0,7,7,0.114754098,0.225745767,0,1,8,7,2.732240437,1.206425991,2,9.105,36.46,27.355,12.9974343,5.104831864,9.105,0,1.625,1.625,0.266393443,0.445444773,0,0,2.25E-05,2.25E-05,2.09E-06,3.80E-06,0,2,229,227,46.24043716,59.41055272,12
Li1.4Al0.4Ge0.8Ti0.8(PO4)3,10.1021/cm021717j,25,6.00E-05,-4.22184875,NASICON,Oxides,1,Li1.4 Al0.4 Ge0.8 Ti0.8 P3 O12,6,0.679673835,0.656029894,0.652304407,0.652179628,0.652173975,1.923913043,3.206521739,0.52173913,0,0.340384615,0.567307692,0.092307692,0,-0.02219989,0.044404093,0.036115756,0.038451841,0.044416116,3,32,29,10.52173913,4.433837429,8,1,87,86,77.23913043,14.76323251,87,6.941,72.64,65.699,21.83857073,9.883331281,15.9994,54.8,1941,1886.2,279.346413,292.8866257,54.8,1,16,15,14.02173913,2.899338374,16,2,4,2,2.358695652,0.522448015,2,66,160,94,85.0326087,24.82514178,66,0.98,3.44,2.46,2.864456522,0.750708885,3.44,1,2,1,1.923913043,0.140595463,2,0,4,4,3.206521739,1.034971645,4,0,10,10,0.52173913,0.952741021,0,0,0,0,0,0,0,1,14,13,5.652173913,1.179584121,6,0,1,1,0.076086957,0.140595463,0,0,5,5,2.076086957,0.595699433,2,0,8,8,0.347826087,0.665406427,0,0,0,0,0,0,0,1,8,7,2.5,0.880434783,2,9.105,23.005,13.9,12.96464027,5.034313395,9.105,0,1.625,1.625,0.281597826,0.446883507,0,0,2.25E-05,2.25E-05,9.80E-07,1.87E-06,0,2,229,227,48.68478261,63.07301512,12
Li0.3Sr0.6Ti0.45Fe0.05Ta0.5O3,10.1149/1.1629102,30,6.00E-05,-4.22184875,Perovskite,Oxides,1,Li0.3 Sr0.6 Ti0.45 Fe0.05 Ta0.5 O3,6,0.642289999,0.615696678,0.612310338,0.612246488,0.612244906,1.93877551,2.448979592,0.551020408,1.428571429,0.304487179,0.384615385,0.086538462,0.224358974,0.025785355,0.027948841,0.045886862,0.04781061,0.049547486,3,73,70,19.46938776,16.060808,8,1,87,86,63.71428571,28.51311953,87,6.941,180.94788,174.00688,44.3793551,39.33525381,15.9994,54.8,3290,3235.2,722.3483673,850.303107,54.8,1,16,15,11.06122449,6.047480217,16,2,6,4,2.979591837,1.319450229,2,66,195,129,105.5102041,48.37984173,66,0.95,3.44,2.49,2.595612245,1.03394419,3.44,1,2,1,1.93877551,0.114952103,2,0,4,4,2.448979592,1.899208663,4,0,6,6,0.551020408,0.877134527,0,0,14,14,1.428571429,2.565597668,0,1,19,18,6.367346939,2.611411912,6,0,1,1,0.06122449,0.114952103,0,0,2,2,1.224489796,0.949604332,2,0,8,8,1.489795918,2.37151187,0,0,0,0,0,0,0,0,8,8,2.775510204,1.846730529,2,9.105,54.23,45.125,16.72204082,9.47092045,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.021539445,0.042635171,0,12,229,217,92.43877551,98.49645981,12
Li6.8La3Zr1.8Sb0.2O12,10.1039/C3CP50991E,30,5.90E-05,-4.229147988,Garnet,Oxides,1,Li6.8 La3 Zr1.8 Sb0.2 O12,5,0.597939167,0.535938206,0.510062122,0.505546836,0.504373605,1.714285714,2.042016807,0.361344538,0,0.416326531,0.495918367,0.087755102,0,-0.048231641,0.048709291,0.039023639,0.040572443,0.045602268,3,57,54,15.52941176,14.752348,8,1,87,86,49.83193277,38.07146388,87,6.941,138.90547,131.96447,35.48164748,35.95490526,15.9994,54.8,2128,2073.2,476.170084,437.7567714,54.8,1,16,15,9.159663866,6.995974861,16,2,6,4,2.756302521,1.194830874,2,66,207,141,110.3445378,44.71718099,66,0.98,3.44,2.46,2.27092437,1.178899795,3.44,1,2,1,1.714285714,0.408163265,2,0,4,4,2.042016807,1.990537391,4,0,10,10,0.361344538,0.57086364,0,0,0,0,0,0,0,1,15,14,4.117647059,2.081067721,6,0,1,1,0.285714286,0.408163265,0,0,3,3,1.033613445,1.007555964,2,0,9,9,1.739495798,2.777346233,0,0,0,0,0,0,0,1,9,8,3.058823529,2.245180425,2,9.105,36.8975,27.7925,16.00210784,6.955066733,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,112,100.8403361,12
Li1.1Lu0.1Hf1.9(PO4)3,10.1016/0167-2738(93)90387-I,25,5.88E-05,-4.230622674,NASICON,Oxides,1,Li1.1 Lu0.1 Hf1.9 P3 O12,5,0.694090665,0.667453803,0.663126905,0.662989447,0.662983489,1.939226519,3.149171271,0.215469613,1.546961326,0.283064516,0.459677419,0.031451613,0.225806452,0.044440681,0.044440681,0.023739984,0.057450886,0.06588932,3,72,69,15.92265193,12.38173438,8,1,87,86,76.44751381,16.16434175,87,6.941,178.49,171.549,35.86612519,31.48015797,15.9994,54.8,2506,2451.2,390.2518785,468.981014,54.8,1,16,15,13.59116022,3.661060407,16,2,6,4,2.607734807,0.879704527,2,66,187,121,88.67403315,30.06501633,66,0.98,3.44,2.46,2.846685083,0.786715912,3.44,1,2,1,1.939226519,0.114160129,2,0,4,4,3.149171271,1.128170691,4,0,2,2,0.215469613,0.383321632,0,0,14,14,1.546961326,2.752052746,0,1,18,17,6.850828729,2.452855529,6,0,1,1,0.060773481,0.114160129,0,0,3,3,1.82320442,0.624523061,2,0,9,9,0.889502762,1.582430329,0,0,0,0,0,0,0,1,9,8,2.773480663,1.241170904,2,9.105,28.865,19.76,13.27568403,5.53018877,9.105,0,1.625,1.625,0.269337017,0.449391044,0,0,0.0022471,0.0022471,1.24E-05,2.47E-05,0,2,229,227,43.64088398,55.75837123,12
Li1.2Sc0.2Hf1.8(PO4)3,10.1016/0167-2738(93)90387-I,25,5.86E-05,-4.232102384,NASICON,Oxides,1,Li1.2 Sc0.2 Hf1.8 P3 O12,5,0.690036393,0.663708285,0.65948071,0.659346579,0.659340723,1.934065934,3.131868132,0.208791209,1.384615385,0.290429043,0.47029703,0.031353135,0.207920792,0.040820655,0.041704815,0.028442146,0.053984721,0.062797845,3,72,69,15.2967033,11.34138389,8,1,87,86,75.68131868,17.33848569,87,6.941,178.49,171.549,34.25914662,28.76427354,15.9994,54.8,2506,2451.2,386.1279121,459.6064485,54.8,1,16,15,13.51648352,3.76403816,16,2,6,4,2.582417582,0.844825504,2,66,175,109,88.76923077,30.02535926,66,0.98,3.44,2.46,2.837252747,0.794831542,3.44,1,2,1,1.934065934,0.12317353,2,0,4,4,3.131868132,1.144789277,4,0,2,2,0.208791209,0.37169424,0,0,14,14,1.384615385,2.495350803,0,1,18,17,6.659340659,2.243207342,6,0,1,1,0.065934066,0.12317353,0,0,3,3,1.813186813,0.637604154,2,0,9,9,0.89010989,1.584591233,0,0,0,0,0,0,0,1,9,8,2.769230769,1.247675402,2,9.105,22.5702381,13.4652381,13.25767661,5.476057067,9.105,0,1.625,1.625,0.267857143,0.447409733,0,0,6.35E-06,6.35E-06,6.98E-08,1.38E-07,0,2,229,227,44.65934066,57.13078131,12
Li0.5La0.5TiO3,10.1016/j.ssi.2009.08.002,19,5.61E-05,-4.251037139,Perovskite,Oxides,1,Li0.5 La0.5 Ti1 O3,4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,1.9,2.4,0.5,0,0.395833333,0.5,0.104166667,0,0.026635412,0.03302941,0.035355339,0.040345588,0.046230608,3,57,54,15.2,11.08,8,1,87,86,62.2,29.76,87,6.941,138.90547,131.96447,33.757687,26.6732818,15.9994,54.8,1941,1886.2,585.749,663.5506,54.8,1,16,15,10.8,6.24,16,2,6,4,2.8,1.12,2,66,207,141,105.1,46.92,66,0.98,3.44,2.46,2.58,1.032,3.44,1,2,1,1.9,0.18,2,0,4,4,2.4,1.92,4,0,2,2,0.5,0.7,0,0,0,0,0,0,0,1,6,5,4.8,1.44,6,0,1,1,0.1,0.18,0,0,2,2,1.2,0.96,2,0,9,9,2.5,3.5,0,0,0,0,0,0,0,1,9,8,3.8,2.72,2,9.105,36.8975,27.7925,14.15008333,6.0541,9.105,0,0,0,0,0,0,0,2.25E-05,2.25E-05,4.51E-06,7.21E-06,0,12,229,217,88.3,91.56,12
Li1.5Y0.5Ti1.5(PO4)3,10.1149/1.2086597,25,5.44E-05,-4.2644011,NASICON,Oxides,1,Li1.5 Y0.5 Ti1.5 P3 O12,5,0.678911172,0.652859863,0.648783216,0.648654393,0.648648711,1.918918919,3.081081081,0.189189189,0,0.369791667,0.59375,0.036458333,0,0.032179631,0.036308169,0.015814853,0.040517756,0.048846531,3,39,36,10.7027027,4.755295836,8,1,87,86,73.78378378,20.13440467,87,6.941,88.90585,81.96485,22.24751411,10.58779897,15.9994,54.8,1941,1886.2,329.7856757,360.7875822,54.8,1,16,15,13.2972973,4.058436815,16,2,5,3,2.405405405,0.591672754,2,66,190,124,88.64864865,29.38203068,66,0.98,3.44,2.46,2.823783784,0.799415632,3.44,1,2,1,1.918918919,0.149013879,2,0,4,4,3.081081081,1.19211103,4,0,2,2,0.189189189,0.337472608,0,0,0,0,0,0,0,1,6,5,5.189189189,1.051862673,6,0,1,1,0.081081081,0.149013879,0,0,3,3,1.783783784,0.674945215,2,0,9,9,0.891891892,1.590942294,0,0,0,0,0,0,0,1,9,8,2.756756757,1.266617969,2,9.105,32.365,23.26,13.13936293,5.233768131,9.105,0,1.625,1.625,0.263513514,0.441563185,0,0,2.25E-05,2.25E-05,1.83E-06,3.36E-06,0,2,229,227,47.64864865,61.05186267,12
Li1.3Fe0.3Hf1.7(PO4)3,10.1016/0167-2738(93)90387-I,25,5.40E-05,-4.26760624,NASICON,Oxides,1,Li1.3 Fe0.3 Hf1.7 P3 O12,5,0.686156914,0.660027656,0.655875163,0.655743546,0.655737768,1.928961749,3.114754098,0.284153005,1.300546448,0.291014015,0.469909316,0.04286892,0.196207749,0.041817043,0.041835151,0.035539119,0.046786684,0.053395521,3,72,69,15.03278689,10.94365314,8,1,87,86,75.80874317,17.03484726,87,6.941,178.49,171.549,33.5586823,27.65782901,15.9994,54.8,2506,2451.2,382.6665027,451.4204963,54.8,1,16,15,13.52459016,3.730180059,16,2,6,4,2.568306011,0.826062289,2,66,175,109,88.33333333,29.28961749,66,0.98,3.44,2.46,2.835136612,0.79326346,3.44,1,2,1,1.928961749,0.131983636,2,0,4,4,3.114754098,1.160978232,4,0,6,6,0.284153005,0.506196064,0,0,14,14,1.300546448,2.359461316,0,1,18,17,6.628415301,2.157723432,6,0,1,1,0.071038251,0.131983636,0,0,3,3,1.803278689,0.650362806,2,0,8,8,0.808743169,1.440711876,0,0,0,0,0,0,0,1,8,7,2.683060109,1.134939831,2,9.105,22.5702381,13.4652381,13.08748894,5.300231035,9.105,0,1.625,1.625,0.266393443,0.445444773,0,0,2.1106628,2.1106628,0.03460103,0.068067599,0,2,229,227,46.24043716,59.41055272,12
Li0.15La0.51Sr0.15TiO3,10.1021/cm020609u,25,5.30E-05,-4.27572413,Perovskite,Oxides,1,Li0.15 La0.51 Sr0.15 Ti1 O3,5,0.66739205,0.632353422,0.624230845,0.623741722,0.623701681,1.968814969,2.494802495,0.521829522,0,0.394912427,0.500417014,0.104670559,0,0.03442984,0.040730158,0.031334431,0.040163215,0.042809268,3,57,54,16.88565489,11.95002615,8,1,87,86,64.86070686,27.61658188,87,6.941,138.90547,131.96447,37.60730555,28.86638773,15.9994,54.8,1941,1886.2,611.0984407,703.7449432,54.8,1,16,15,11.22245322,5.95951781,16,2,6,4,2.933471933,1.222634757,2,66,207,141,106.4490644,50.45621345,66,0.95,3.44,2.49,2.642515593,0.994783045,3.44,1,2,1,1.968814969,0.06042505,2,0,4,4,2.494802495,1.877585246,4,0,2,2,0.521829522,0.716023876,0,0,0,0,0,0,0,1,6,5,4.985446985,1.265554696,6,0,1,1,0.031185031,0.06042505,0,0,2,2,1.247401247,0.938792623,2,0,9,9,2.617463617,3.59153012,0,0,0,0,0,0,0,0,9,9,3.896049896,2.788758693,2,9.105,54.23,45.125,15.26948545,7.689586836,9.105,0,0,0,0,0,0,0,2.25E-05,2.25E-05,4.68E-06,7.42E-06,0,12,229,217,82.54469854,87.99754496,12
Li4GeS4,10.1016/S0167-2738(00)00277-0,127,5.25E-05,-4.280006174,Thio-LISICON,Sulphides,1,Li4 Ge1 S4,3,0.638284739,0.561419372,0.510582449,0.49070859,0.476343784,1.555555556,2,1.111111111,0,0.333333333,0.428571429,0.238095238,0,0.018948568,0.018948568,0.024742321,0.044885107,0.058358032,3,32,29,12,8,3,1,88,87,48.33333333,42.07407407,1,6.941,72.64,65.699,25.40711111,16.41432099,6.941,388.36,1211.4,823.04,508.8444444,156.1234568,388.36,1,16,15,9.111111111,7.209876543,1,2,4,2,2.666666667,0.592592593,2,105,128,23,116.8888889,10.56790123,105,0.98,2.58,1.6,1.805555556,0.73382716,0.98,1,2,1,1.555555556,0.49382716,1,0,4,4,2,1.777777778,0,0,10,10,1.111111111,1.975308642,0,0,0,0,0,0,0,1,14,13,4.666666667,3.259259259,1,0,1,1,0.444444444,0.49382716,0,0,4,4,1.333333333,1.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.777777778,0.691358025,1,16.59333333,25.786875,9.193541667,21.39175926,4.26526749,16.59333333,0,2.202,2.202,1.021222222,1.049580247,0,0,0,0,0,0,0,70,229,159,157.8888889,78.12345679,70
La0.55Li0.36Ti0.95Ru0.05O3,10.1007/BF02375549,25,5.20E-05,-4.283996656,Perovskite,Oxides,1,La0.55 Li0.36 Ti0.95 Ru0.05 O3,5,0.654813865,0.618968741,0.611414862,0.61102647,0.610998586,1.916496945,2.443991853,0.570264766,0,0.388682363,0.495662949,0.115654688,0,0.03459698,0.038184867,0.031893155,0.036785622,0.039272781,3,57,54,16.19755601,11.95266321,8,1,87,86,63.57637475,28.62357465,87,6.941,138.90547,131.96447,36.13485102,28.88641117,15.9994,54.8,2607,2552.2,602.4803259,691.081668,54.8,1,16,15,11.0407332,6.060203832,16,2,6,4,2.865580448,1.184664076,2,66,207,141,105.3421589,48.07595787,66,0.98,3.44,2.46,2.617270876,1.005371639,3.44,1,2,1,1.916496945,0.15306059,2,0,4,4,2.443991853,1.901435617,4,0,7,7,0.570264766,0.780484567,0,0,0,0,0,0,0,1,8,7,4.930753564,1.3691249,6,0,1,1,0.083503055,0.15306059,0,0,2,2,1.221995927,0.950717809,2,0,9,9,2.586558045,3.540055002,0,0,0,0,0,0,0,1,9,8,3.892057026,2.736175808,2,9.105,36.8975,27.7925,14.27967923,6.339112684,9.105,0,0,0,0,0,0,0,2.25E-05,2.25E-05,4.36E-06,7.03E-06,0,12,229,217,85.36456212,89.65119607,12
Li5La3Ta2O12,10.1007/s11581-007-0097-8,79,5.00E-05,-4.301029996,Garnet,,1,Li5 La3 Ta2 O12,4,0.613215344,0.561795146,0.546937065,0.545629307,0.545463201,1.772727273,2.181818182,0.409090909,1.272727273,0.314516129,0.387096774,0.072580645,0.225806452,-0.019566412,0.034652461,0.032141217,0.044831421,0.052611826,3,73,70,19.45454545,19.97520661,8,1,87,86,53.81818182,36.19834711,87,6.941,180.94788,174.00688,45.69590773,50.0120574,15.9994,54.8,3290,3235.2,594.775,653.1931818,54.8,1,16,15,9.818181818,6.743801653,16,2,6,4,2.909090909,1.404958678,2,66,207,141,108.7727273,46.66115702,66,0.98,3.44,2.46,2.385454545,1.150413223,3.44,1,2,1,1.772727273,0.351239669,2,0,4,4,2.181818182,1.983471074,4,0,3,3,0.409090909,0.632231405,0,0,14,14,1.272727273,2.314049587,0,1,19,18,5.636363636,2.826446281,6,0,1,1,0.227272727,0.351239669,0,0,2,2,1.090909091,0.991735537,2,0,9,9,1.863636364,2.880165289,0,0,0,0,0,0,0,1,9,8,3.181818182,2.280991736,2,9.105,36.8975,27.7925,15.41632576,6.885082645,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,105.8636364,102.3966942,12
Li1.6Al0.6Ge1.0Ti0.4(PO4)3,10.1021/cm021717j,25,5.00E-05,-4.301029996,NASICON,Oxides,1,Li1.6 Al0.6 Ge1 Ti0.4 P3 O12,6,0.673825593,0.649165656,0.645293246,0.645166987,0.645161352,1.913978495,3.204301075,0.580645161,0,0.335849057,0.562264151,0.101886792,0,-0.026555613,0.046885758,0.033729865,0.043349038,0.046437635,3,32,29,10.4516129,4.445369407,8,1,87,86,77.12903226,14.83177246,87,6.941,72.64,65.699,21.72018329,9.924311045,15.9994,54.8,1941,1886.2,262.5422581,268.0545265,54.8,1,16,15,14.08602151,2.764481443,16,2,4,2,2.344086022,0.503179558,2,66,160,94,84.64516129,24.05827263,66,0.98,3.44,2.46,2.85,0.761290323,3.44,1,2,1,1.913978495,0.157243612,2,0,4,4,3.204301075,1.02670829,4,0,10,10,0.580645161,1.073881374,0,0,0,0,0,0,0,1,14,13,5.698924731,1.281072956,6,0,1,1,0.086021505,0.157243612,0,0,5,5,2.150537634,0.656723321,2,0,8,8,0.172043011,0.336686322,0,0,0,0,0,0,0,1,8,7,2.408602151,0.769568736,2,9.105,23.005,13.9,13.06930364,5.115230497,9.105,0,1.625,1.625,0.282688172,0.443790034,0,0,2.25E-05,2.25E-05,4.85E-07,9.48E-07,0,2,229,227,51.29032258,66.59729448,12
